record_id,experiment,repeat,batch_size,qname,date,truth,served_model,choice,p_choice,p_max,deficit,mismatch,is_tie,n_argmax_options,top2_gap,gap_bucket,confidence,p_unknown,prob_sum,choice_correct,p_Monday,p_Tuesday,p_Wednesday,p_Thursday,p_Friday,p_Saturday,p_Sunday,p_Unknown
repeat:2046-07-30:4,determinism,4,1,q0,2046-07-30,Monday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
repeat:2047-04-23:0,determinism,0,1,q0,2047-04-23,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,1,0.12,0.14,0.14,0.13,0.13,0.14,0.12,0.08
repeat:2047-04-23:1,determinism,1,1,q0,2047-04-23,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.13,0.13,0.14,0.12,0.09
repeat:2047-04-23:2,determinism,2,1,q0,2047-04-23,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.09,1.0,0,0.12,0.14,0.14,0.12,0.13,0.14,0.12,0.09
repeat:2047-04-23:3,determinism,3,1,q0,2047-04-23,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.12,0.13,0.13,0.13,0.13,0.14,0.12,0.1
repeat:2047-04-23:4,determinism,4,1,q0,2047-04-23,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.08,1.0,0,0.12,0.14,0.14,0.13,0.14,0.14,0.11,0.08
repeat:2049-03-23:0,determinism,0,1,q0,2049-03-23,Tuesday,jev-1.13.0,Wednesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.09,1.0,0,0.12,0.14,0.14,0.12,0.13,0.14,0.12,0.09
repeat:2049-03-23:1,determinism,1,1,q0,2049-03-23,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.12,0.14,0.13,0.12,0.13,0.14,0.12,0.1
repeat:2049-03-23:2,determinism,2,1,q0,2049-03-23,Tuesday,jev-1.13.0,Wednesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.12,0.14,0.14,0.12,0.13,0.13,0.12,0.1
repeat:2049-03-23:3,determinism,3,1,q0,2049-03-23,Tuesday,jev-1.13.0,Tuesday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.07,1.0,1,0.12,0.14,0.15000000000000002,0.13,0.13,0.14,0.12,0.07
repeat:2049-03-23:4,determinism,4,1,q0,2049-03-23,Tuesday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.11,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.1
repeat:2051-04-12:0,determinism,0,1,q0,2051-04-12,Wednesday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.12,0.13,0.13,0.12,0.14,0.13,0.12,0.11
repeat:2051-04-12:1,determinism,1,1,q0,2051-04-12,Wednesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.12,0.13,0.13,0.13,0.14,0.15000000000000002,0.11,0.09
repeat:2051-04-12:2,determinism,2,1,q0,2051-04-12,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1
repeat:2051-04-12:3,determinism,3,1,q0,2051-04-12,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
repeat:2051-04-12:4,determinism,4,1,q0,2051-04-12,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.1,1.0,0,0.12,0.14,0.13,0.12,0.14,0.13,0.12,0.1
repeat:2051-04-22:0,determinism,0,1,q0,2051-04-22,Saturday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.09,1.0,1,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.09
repeat:2051-04-22:1,determinism,1,1,q0,2051-04-22,Saturday,jev-1.13.0,Saturday,0.13999999999999999,0.14,0.0,0,1,2,0.0,0 (exact tie),0.03,0.08,1.0,1,0.13,0.13,0.13,0.13,0.14,0.13999999999999999,0.12,0.08
repeat:2051-04-22:2,determinism,2,1,q0,2051-04-22,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,1,0.13,0.13,0.14,0.13,0.13,0.14,0.12,0.08
repeat:2051-04-22:3,determinism,3,1,q0,2051-04-22,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,1,0.13,0.14,0.13,0.12,0.13,0.14,0.12,0.09
repeat:2051-04-22:4,determinism,4,1,q0,2051-04-22,Saturday,jev-1.13.0,Saturday,0.16,0.16,0.0,0,0,1,0.03,>0.01,0.02,0.08,1.0,1,0.13,0.13,0.13,0.12,0.13,0.16,0.12,0.08
repeat:2052-05-31:0,determinism,0,1,q0,2052-05-31,Friday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.13,0.13,0.13,0.13,0.14,0.15000000000000002,0.12,0.07
repeat:2052-05-31:1,determinism,1,1,q0,2052-05-31,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.13,0.13,0.13,0.14,0.14,0.13,0.07
repeat:2052-05-31:2,determinism,2,1,q0,2052-05-31,Friday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.12,0.12,0.14,0.15,0.12,0.09
repeat:2052-05-31:3,determinism,3,1,q0,2052-05-31,Friday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.07,1.0,0,0.14,0.14,0.12,0.12,0.14,0.15,0.12,0.07
repeat:2052-05-31:4,determinism,4,1,q0,2052-05-31,Friday,jev-1.13.0,Saturday,0.13999999999999999,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.14,0.13,0.13,0.14,0.13999999999999999,0.12,0.07
repeat:2054-01-27:0,determinism,0,1,q0,2054-01-27,Tuesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,1,0.14,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.07
repeat:2054-01-27:1,determinism,1,1,q0,2054-01-27,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.08,1.0,1,0.13,0.14,0.13,0.12,0.13,0.14,0.13,0.08
repeat:2054-01-27:2,determinism,2,1,q0,2054-01-27,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.01,0.08,1.0,1,0.14,0.14,0.14,0.12,0.13,0.13,0.12,0.08
repeat:2054-01-27:3,determinism,3,1,q0,2054-01-27,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.13,0.13,0.14,0.12,0.08
repeat:2054-01-27:4,determinism,4,1,q0,2054-01-27,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.14,0.14,0.13,0.13,0.14,0.12,0.07
repeat:2054-12-20:0,determinism,0,1,q0,2054-12-20,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
repeat:2054-12-20:1,determinism,1,1,q0,2054-12-20,Sunday,jev-1.13.0,Friday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.12,0.13,0.12,0.14,0.15000000000000002,0.12,0.09
repeat:2054-12-20:2,determinism,2,1,q0,2054-12-20,Sunday,jev-1.13.0,Wednesday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.01,0.08,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.13,0.08
repeat:2054-12-20:3,determinism,3,1,q0,2054-12-20,Sunday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
repeat:2054-12-20:4,determinism,4,1,q0,2054-12-20,Sunday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.02,0.11,1.0,0,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.11
repeat:2056-02-11:0,determinism,0,1,q0,2056-02-11,Friday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.08
repeat:2056-02-11:1,determinism,1,1,q0,2056-02-11,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.14,0.13,0.13,0.13,0.14,0.13,0.07
repeat:2056-02-11:2,determinism,2,1,q0,2056-02-11,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.13,0.14,0.13,0.08
repeat:2056-02-11:3,determinism,3,1,q0,2056-02-11,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.14,0.14,0.13,0.13,0.13,0.13,0.07
repeat:2056-02-11:4,determinism,4,1,q0,2056-02-11,Friday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.13,0.14,0.13,0.09
repeat:2057-05-30:0,determinism,0,1,q0,2057-05-30,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.14,0.12,0.14,0.14,0.12,0.08
repeat:2057-05-30:1,determinism,1,1,q0,2057-05-30,Wednesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.13,0.14,0.12,0.13,0.15000000000000002,0.12,0.08
repeat:2057-05-30:2,determinism,2,1,q0,2057-05-30,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.14,0.12,0.14,0.14,0.12,0.08
repeat:2057-05-30:3,determinism,3,1,q0,2057-05-30,Wednesday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.09
repeat:2057-05-30:4,determinism,4,1,q0,2057-05-30,Wednesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.13,0.13,0.12,0.14,0.15000000000000002,0.12,0.08
repeat:2058-02-26:0,determinism,0,1,q0,2058-02-26,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
repeat:2058-02-26:1,determinism,1,1,q0,2058-02-26,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
repeat:2058-02-26:2,determinism,2,1,q0,2058-02-26,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
repeat:2058-02-26:3,determinism,3,1,q0,2058-02-26,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.14,0.12,0.13,0.14,0.12,0.08
repeat:2058-02-26:4,determinism,4,1,q0,2058-02-26,Tuesday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.1,1.0,0,0.12,0.13,0.13,0.12,0.15000000000000002,0.13,0.12,0.1
repeat:2058-12-30:0,determinism,0,1,q0,2058-12-30,Monday,jev-1.13.0,Monday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.07,1.0,1,0.14,0.13,0.13,0.12,0.13,0.15000000000000002,0.13,0.07
repeat:2058-12-30:1,determinism,1,1,q0,2058-12-30,Monday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.14,0.13,0.13,0.12,0.13,0.15000000000000002,0.13,0.07
repeat:2058-12-30:2,determinism,2,1,q0,2058-12-30,Monday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.14,0.13,0.13,0.12,0.13,0.15,0.13,0.07
repeat:2058-12-30:3,determinism,3,1,q0,2058-12-30,Monday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.14,0.13,0.13,0.12,0.13,0.15000000000000002,0.13,0.07
repeat:2058-12-30:4,determinism,4,1,q0,2058-12-30,Monday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.14,0.13,0.12,0.13,0.14,0.13,0.07
repeat:2059-12-11:0,determinism,0,1,q0,2059-12-11,Thursday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.13,0.13,0.12,0.14,0.14,0.12,0.08
repeat:2059-12-11:1,determinism,1,1,q0,2059-12-11,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.14,0.12,0.13,0.13,0.12,0.09
repeat:2059-12-11:2,determinism,2,1,q0,2059-12-11,Thursday,jev-1.13.0,Monday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.08,1.0,0,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.08
repeat:2059-12-11:3,determinism,3,1,q0,2059-12-11,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.13,0.14,0.12,0.14,0.14,0.11,0.08
repeat:2059-12-11:4,determinism,4,1,q0,2059-12-11,Thursday,jev-1.13.0,Friday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.14,0.14,0.11,0.08
repeat:2060-01-23:0,determinism,0,1,q0,2060-01-23,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.13,0.13,0.14,0.12,0.08
repeat:2060-01-23:1,determinism,1,1,q0,2060-01-23,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.14,0.12,0.13,0.14,0.12,0.08
repeat:2060-01-23:2,determinism,2,1,q0,2060-01-23,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.14,0.12,0.13,0.14,0.12,0.08
repeat:2060-01-23:3,determinism,3,1,q0,2060-01-23,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.13,0.14,0.12,0.09
repeat:2060-01-23:4,determinism,4,1,q0,2060-01-23,Friday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.08
repeat:2060-10-10:0,determinism,0,1,q0,2060-10-10,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.08,1.0,0,0.12,0.14,0.14,0.12,0.14,0.14,0.12,0.08
repeat:2060-10-10:1,determinism,1,1,q0,2060-10-10,Sunday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.12,0.15000000000000002,0.13,0.12,0.14,0.14,0.12,0.08
repeat:2060-10-10:2,determinism,2,1,q0,2060-10-10,Sunday,jev-1.13.0,Tuesday,0.13,0.13,0.0,0,1,6,0.0,0 (exact tie),0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.1
repeat:2060-10-10:3,determinism,3,1,q0,2060-10-10,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.13,0.08
repeat:2060-10-10:4,determinism,4,1,q0,2060-10-10,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.09,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.13,0.09
repeat:2062-01-03:0,determinism,0,1,q0,2062-01-03,Tuesday,jev-1.13.0,Monday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.07,1.0,0,0.15,0.14,0.13,0.12,0.12,0.14,0.13,0.07
repeat:2062-01-03:1,determinism,1,1,q0,2062-01-03,Tuesday,jev-1.13.0,Monday,0.15,0.15,0.0,0,1,2,0.0,0 (exact tie),0.03,0.07,1.0,0,0.15,0.15,0.13,0.11,0.12,0.14,0.13,0.07
repeat:2062-01-03:2,determinism,2,1,q0,2062-01-03,Tuesday,jev-1.13.0,Monday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.08,1.0,0,0.15,0.14,0.13,0.11,0.12,0.14,0.13,0.08
repeat:2062-01-03:3,determinism,3,1,q0,2062-01-03,Tuesday,jev-1.13.0,Monday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.07,1.0,0,0.15,0.14,0.14,0.12,0.12,0.13,0.13,0.07
repeat:2062-01-03:4,determinism,4,1,q0,2062-01-03,Tuesday,jev-1.13.0,Monday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.08,1.0,0,0.15,0.14,0.13,0.11,0.12,0.14,0.13,0.08
repeat:2062-05-04:0,determinism,0,1,q0,2062-05-04,Thursday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.09,1.0,0,0.13,0.13,0.13,0.13,0.13,0.14,0.12,0.09
repeat:2062-05-04:1,determinism,1,1,q0,2062-05-04,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1
repeat:2062-05-04:2,determinism,2,1,q0,2062-05-04,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.08
repeat:2062-05-04:3,determinism,3,1,q0,2062-05-04,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.14,0.13,0.13,0.13,0.13,0.12,0.08
repeat:2062-05-04:4,determinism,4,1,q0,2062-05-04,Thursday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.07,1.0,0,0.13,0.14,0.13,0.13,0.14,0.15,0.11,0.07
repeat:2063-04-21:0,determinism,0,1,q0,2063-04-21,Saturday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,1,0.12,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.09
repeat:2063-04-21:1,determinism,1,1,q0,2063-04-21,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,1,0.12,0.13,0.13,0.12,0.14,0.14,0.12,0.1
repeat:2063-04-21:2,determinism,2,1,q0,2063-04-21,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,1,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.09
repeat:2063-04-21:3,determinism,3,1,q0,2063-04-21,Saturday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.1,1.0,1,0.12,0.13,0.12,0.12,0.13,0.15000000000000002,0.13,0.1
repeat:2063-04-21:4,determinism,4,1,q0,2063-04-21,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,1,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
repeat:2064-03-18:0,determinism,0,1,q0,2064-03-18,Tuesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,1,0.12,0.15000000000000002,0.13,0.13,0.13,0.13,0.12,0.09
repeat:2064-03-18:1,determinism,1,1,q0,2064-03-18,Tuesday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,1,0.13,0.15,0.14,0.12,0.13,0.14,0.12,0.07
repeat:2064-03-18:2,determinism,2,1,q0,2064-03-18,Tuesday,jev-1.13.0,Wednesday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.13,0.14,0.13,0.08
repeat:2064-03-18:3,determinism,3,1,q0,2064-03-18,Tuesday,jev-1.13.0,Wednesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.14,0.15000000000000002,0.12,0.12,0.13,0.12,0.09
repeat:2064-03-18:4,determinism,4,1,q0,2064-03-18,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,1,0.13,0.14,0.13,0.12,0.13,0.13,0.13,0.09
repeat:2066-11-30:0,determinism,0,1,q0,2066-11-30,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
repeat:2066-11-30:1,determinism,1,1,q0,2066-11-30,Tuesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.13,0.15000000000000002,0.12,0.09
repeat:2066-11-30:2,determinism,2,1,q0,2066-11-30,Tuesday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.14,0.14,0.12,0.13,0.13,0.12,0.09
repeat:2066-11-30:3,determinism,3,1,q0,2066-11-30,Tuesday,jev-1.13.0,Wednesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.01,0.08,1.0,0,0.13,0.13,0.15000000000000002,0.13,0.13,0.13,0.12,0.08
repeat:2066-11-30:4,determinism,4,1,q0,2066-11-30,Tuesday,jev-1.13.0,Monday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.14,0.12,0.13,0.12,0.13,0.14,0.13,0.09
repeat:2068-12-12:0,determinism,0,1,q0,2068-12-12,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
repeat:2068-12-12:1,determinism,1,1,q0,2068-12-12,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
repeat:2068-12-12:2,determinism,2,1,q0,2068-12-12,Wednesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.13,0.13,0.12,0.14,0.15000000000000002,0.12,0.08
repeat:2068-12-12:3,determinism,3,1,q0,2068-12-12,Wednesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.13,0.15000000000000002,0.12,0.09
repeat:2068-12-12:4,determinism,4,1,q0,2068-12-12,Wednesday,jev-1.13.0,Saturday,0.13999999999999999,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13999999999999999,0.12,0.08
repeat:2072-11-22:0,determinism,0,1,q0,2072-11-22,Tuesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.08,1.0,0,0.13,0.13,0.13,0.13,0.13,0.15000000000000002,0.12,0.08
repeat:2072-11-22:1,determinism,1,1,q0,2072-11-22,Tuesday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.08,1.0,0,0.12,0.13,0.13,0.13,0.14,0.15,0.12,0.08
repeat:2072-11-22:2,determinism,2,1,q0,2072-11-22,Tuesday,jev-1.13.0,Saturday,0.13999999999999999,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.12,0.13,0.13,0.13,0.14,0.13999999999999999,0.13,0.08
repeat:2072-11-22:3,determinism,3,1,q0,2072-11-22,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.14,0.13,0.13,0.14,0.12,0.08
repeat:2072-11-22:4,determinism,4,1,q0,2072-11-22,Tuesday,jev-1.13.0,Saturday,0.16,0.16,0.0,0,0,1,0.02,>0.01,0.02,0.07,1.0,0,0.13,0.13,0.13,0.12,0.14,0.16,0.12,0.07
repeat:2074-11-09:0,determinism,0,1,q0,2074-11-09,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
